row,column,row_offset,column_offset,text,row_height_feet,column_width_feet,is_merged,merge_top,merge_left,merge_bottom,merge_right,text_size,is_bold,horizontal_alignment,vertical_alignment
55,7,55,7,,0.041666666666666671,0.049898476712277338,True,55,1,55,9,,,,
55,8,55,8,,0.041666666666666671,0.02615443470745835,True,55,1,55,9,,,,
55,9,55,9,,0.041666666666666671,0.02615443470745828,True,55,1,55,9,,,,
55,10,55,10,,0.041666666666666671,0.041847095531933352,True,55,10,55,10,,,,
56,0,56,0,6.,0.03333333333333334,0.021795362256215287,True,56,0,56,0,,,,
56,1,56,1,"GENERALLY THIS MIX IS THE SAME AS THE COLUMN MIX BECAUSE PILASTERS ARE DESIGNED AS COLUMNS, ENGINEER TO VERIFY STRENGTH AS NEEDED",0.03333333333333334,0.10374592433958478,True,56,1,56,9,,,,
56,2,56,2,,0.03333333333333334,0.06015938453670739,True,56,1,56,9,,,,
56,3,56,3,,0.03333333333333334,0.047705688906404017,True,56,1,56,9,,,,
56,4,56,4,,0.03333333333333334,0.030966850693630685,True,56,1,56,9,,,,
56,5,56,5,,0.03333333333333334,0.030966850693630685,True,56,1,56,9,,,,
56,6,56,6,,0.03333333333333334,0.062770643297900025,True,56,1,56,9,,,,
56,7,56,7,,0.03333333333333334,0.049898476712277338,True,56,1,56,9,,,,
56,8,56,8,,0.03333333333333334,0.02615443470745835,True,56,1,56,9,,,,
56,9,56,9,,0.03333333333333334,0.02615443470745828,True,56,1,56,9,,,,
56,10,56,10,,0.03333333333333334,0.041847095531933352,True,56,10,56,10,,,,
57,0,57,0,7.,0.03333333333333334,0.021795362256215287,True,57,0,57,0,,,,
57,1,57,1,3000 AT 3 DAYS NOT REQUIRED FOR NON-PT SLABS AND NON-PT GARAGE SLABS. DELETE IF NOT NEEDED.,0.03333333333333334,0.10374592433958478,True,57,1,57,9,,,,
57,2,57,2,,0.03333333333333334,0.06015938453670739,True,57,1,57,9,,,,
57,3,57,3,,0.03333333333333334,0.047705688906404017,True,57,1,57,9,,,,
57,4,57,4,,0.03333333333333334,0.030966850693630685,True,57,1,57,9,,,,
57,5,57,5,,0.03333333333333334,0.030966850693630685,True,57,1,57,9,,,,
57,6,57,6,,0.03333333333333334,0.062770643297900025,True,57,1,57,9,,,,
57,7,57,7,,0.03333333333333334,0.049898476712277338,True,57,1,57,9,,,,
57,8,57,8,,0.03333333333333334,0.02615443470745835,True,57,1,57,9,,,,
57,9,57,9,,0.03333333333333334,0.02615443470745828,True,57,1,57,9,,,,
57,10,57,10,,0.03333333333333334,0.041847095531933352,True,57,10,57,10,,,,
58,0,58,0,8.,0.058333333333333334,0.021795362256215287,True,58,0,58,0,,,,
58,1,58,1,TESTING AT 56 DAYS FOR THESE MIX DESIGNS IS PROPOSED TO ALLOW FOR REDUCTION IN CEMENT CONTENT FOR THESE MIXES. COORDINATE AVAILABILITY OF 56 DAY TEST DATA WITH CONCRETE MIX SUPPLIER AND MAKE CONTRACTOR AWARE OF THIS REQUIREMENT DURING DESIGN.,0.058333333333333334,0.10374592433958478,True,58,1,58,9,,,,
58,2,58,2,,0.058333333333333334,0.06015938453670739,True,58,1,58,9,,,,
58,3,58,3,,0.058333333333333334,0.047705688906404017,True,58,1,58,9,,,,
58,4,58,4,,0.058333333333333334,0.030966850693630685,True,58,1,58,9,,,,
58,5,58,5,,0.058333333333333334,0.030966850693630685,True,58,1,58,9,,,,
58,6,58,6,,0.058333333333333334,0.062770643297900025,True,58,1,58,9,,,,
58,7,58,7,,0.058333333333333334,0.049898476712277338,True,58,1,58,9,,,,
58,8,58,8,,0.058333333333333334,0.02615443470745835,True,58,1,58,9,,,,
58,9,58,9,,0.058333333333333334,0.02615443470745828,True,58,1,58,9,,,,
58,10,58,10,,0.058333333333333334,0.041847095531933352,True,58,10,58,10,,,,
59,0,59,0,9.,0.045833333333333344,0.021795362256215287,True,59,0,59,0,,,,
59,1,59,1,TESTING AT 56 DAYS FOR THESE MIX DESIGNS MAY BE APPROPRIATE DEPENDING ON PROJECT CONDITIONS AND TIMING OF PLACEMENT OF BACKFILL. COORDINATE WITH CONTRACTOR DURING DESIGN IF POSSIBLE.,0.045833333333333344,0.10374592433958478,True,59,1,59,9,,,,
59,2,59,2,,0.045833333333333344,0.06015938453670739,True,59,1,59,9,,,,
59,3,59,3,,0.045833333333333344,0.047705688906404017,True,59,1,59,9,,,,
59,4,59,4,,0.045833333333333344,0.030966850693630685,True,59,1,59,9,,,,
59,5,59,5,,0.045833333333333344,0.030966850693630685,True,59,1,59,9,,,,
59,6,59,6,,0.045833333333333344,0.062770643297900025,True,59,1,59,9,,,,
59,7,59,7,,0.045833333333333344,0.049898476712277338,True,59,1,59,9,,,,
59,8,59,8,,0.045833333333333344,0.02615443470745835,True,59,1,59,9,,,,
59,9,59,9,,0.045833333333333344,0.02615443470745828,True,59,1,59,9,,,,
59,10,59,10,,0.045833333333333344,0.041847095531933352,True,59,10,59,10,,,,
60,0,60,0,10.,0.045833333333333344,0.021795362256215287,True,60,0,60,0,,,,
60,1,60,1,DEFAULT IS TO NOT SPECIFY SLUMP EXCEPT AT DRILLED PIERS. SUPPLIER SHALL DETERMINE TARGET SLUMP FOR MIX DESIGN AND MEASURED SLUMPS SHALL REMAIN WITHIN THE TOLERANCE INDICATED.,0.045833333333333344,0.10374592433958478,True,60,1,60,9,,,,
60,2,60,2,,0.045833333333333344,0.06015938453670739,True,60,1,60,9,,,,
60,3,60,3,,0.045833333333333344,0.047705688906404017,True,60,1,60,9,,,,
60,4,60,4,,0.045833333333333344,0.030966850693630685,True,60,1,60,9,,,,
60,5,60,5,,0.045833333333333344,0.030966850693630685,True,60,1,60,9,,,,
60,6,60,6,,0.045833333333333344,0.062770643297900025,True,60,1,60,9,,,,
60,7,60,7,,0.045833333333333344,0.049898476712277338,True,60,1,60,9,,,,
60,8,60,8,,0.045833333333333344,0.02615443470745835,True,60,1,60,9,,,,
60,9,60,9,,0.045833333333333344,0.02615443470745828,True,60,1,60,9,,,,
60,10,60,10,,0.045833333333333344,0.041847095531933352,True,60,10,60,10,,,,
61,0,61,0,11. ,0.03333333333333334,0.021795362256215287,True,61,0,61,0,,,,
61,1,61,1,"DEFAULT MIX DESIGN IS FOR NORMAL WEIGHT CONCRETE, ADD (LW) NOTATION AFTER CONCRETE STRENGTH IF LIGHTWEIGHT CONCRETE IS REQUIRED",0.03333333333333334,0.10374592433958478,True,61,1,61,9,,,,
61,2,61,2,,0.03333333333333334,0.06015938453670739,True,61,1,61,9,,,,
61,3,61,3,,0.03333333333333334,0.047705688906404017,True,61,1,61,9,,,,
61,4,61,4,,0.03333333333333334,0.030966850693630685,True,61,1,61,9,,,,
61,5,61,5,,0.03333333333333334,0.030966850693630685,True,61,1,61,9,,,,
61,6,61,6,,0.03333333333333334,0.062770643297900025,True,61,1,61,9,,,,
61,7,61,7,,0.03333333333333334,0.049898476712277338,True,61,1,61,9,,,,
61,8,61,8,,0.03333333333333334,0.02615443470745835,True,61,1,61,9,,,,
61,9,61,9,,0.03333333333333334,0.02615443470745828,True,61,1,61,9,,,,
61,10,61,10,,0.03333333333333334,0.041847095531933352,True,61,10,61,10,,,,
62,0,62,0,12.,0.020833333333333336,0.021795362256215287,True,62,0,62,0,,,,
62,1,62,1,COMPANY MINIMUM STANDARDS FOR f'c:,0.020833333333333336,0.10374592433958478,True,62,1,62,9,,,,
62,2,62,2,,0.020833333333333336,0.06015938453670739,True,62,1,62,9,,,,
62,3,62,3,,0.020833333333333336,0.047705688906404017,True,62,1,62,9,,,,
62,4,62,4,,0.020833333333333336,0.030966850693630685,True,62,1,62,9,,,,
62,5,62,5,,0.020833333333333336,0.030966850693630685,True,62,1,62,9,,,,
62,6,62,6,,0.020833333333333336,0.062770643297900025,True,62,1,62,9,,,,
62,7,62,7,,0.020833333333333336,0.049898476712277338,True,62,1,62,9,,,,
62,8,62,8,,0.020833333333333336,0.02615443470745835,True,62,1,62,9,,,,
62,9,62,9,,0.020833333333333336,0.02615443470745828,True,62,1,62,9,,,,
62,10,62,10,,0.020833333333333336,0.041847095531933352,True,62,10,62,10,,,,
63,0,63,0,,0.125,0.021795362256215287,True,63,0,63,0,,,,
63,1,63,1,"  Drilled Piers: 4ksi
  Pier Caps: 5ksi
  Footings: 4ksi
  GBs, Tie Beams, Stem Walls, Fnd Walls (below grade) = 4ksi
  GBs, Tie Beams, Stem Walls, Fnd Walls (that extend above grade) = 4.5 ksi
  Walls (core, shear, bearing): 5ksi
  SOG/Composite slab on deck: 4ksi
  All Elevated Slabs: 5ksi
  Exterior Concrete: 4.5ksi",0.125,0.10374592433958478,True,63,1,63,9,,,,
63,2,63,2,,0.125,0.06015938453670739,True,63,1,63,9,,,,
63,3,63,3,,0.125,0.047705688906404017,True,63,1,63,9,,,,
63,4,63,4,,0.125,0.030966850693630685,True,63,1,63,9,,,,
63,5,63,5,,0.125,0.030966850693630685,True,63,1,63,9,,,,
63,6,63,6,,0.125,0.062770643297900025,True,63,1,63,9,,,,
63,7,63,7,,0.125,0.049898476712277338,True,63,1,63,9,,,,
63,8,63,8,,0.125,0.02615443470745835,True,63,1,63,9,,,,
63,9,63,9,,0.125,0.02615443470745828,True,63,1,63,9,,,,
63,10,63,10,,0.125,0.041847095531933352,True,63,10,63,10,,,,
64,0,64,0,,0.041666666666666671,0.021795362256215287,True,64,0,64,0,,,,
64,1,64,1,"  Parking Garages:
    SOG/Slabs: F1 min, F3 if exposed to de-icing chemicals
    Walls, Columns, Foundation Elements: F1 minimum",0.041666666666666671,0.10374592433958478,True,64,1,64,9,,,,
64,2,64,2,,0.041666666666666671,0.06015938453670739,True,64,1,64,9,,,,
64,3,64,3,,0.041666666666666671,0.047705688906404017,True,64,1,64,9,,,,
64,4,64,4,,0.041666666666666671,0.030966850693630685,True,64,1,64,9,,,,
64,5,64,5,,0.041666666666666671,0.030966850693630685,True,64,1,64,9,,,,
64,6,64,6,,0.041666666666666671,0.062770643297900025,True,64,1,64,9,,,,
64,7,64,7,,0.041666666666666671,0.049898476712277338,True,64,1,64,9,,,,
64,8,64,8,,0.041666666666666671,0.02615443470745835,True,64,1,64,9,,,,
64,9,64,9,,0.041666666666666671,0.02615443470745828,True,64,1,64,9,,,,
64,10,64,10,,0.041666666666666671,0.041847095531933352,True,64,10,64,10,,,,
65,0,65,0,,0.041666666666666671,0.021795362256215287,True,65,0,65,0,,,,
65,1,65,1,"Code Minimums for f'c ENGINEER MUST FOLLOW THESE
Lateral Considerations:
Special Moment Frames & Special Structural Walls: min=3ksi max=5ksi",0.041666666666666671,0.10374592433958478,True,65,1,65,9,,,,
65,2,65,2,,0.041666666666666671,0.06015938453670739,True,65,1,65,9,,,,
65,3,65,3,,0.041666666666666671,0.047705688906404017,True,65,1,65,9,,,,
65,4,65,4,,0.041666666666666671,0.030966850693630685,True,65,1,65,9,,,,
65,5,65,5,,0.041666666666666671,0.030966850693630685,True,65,1,65,9,,,,
65,6,65,6,,0.041666666666666671,0.062770643297900025,True,65,1,65,9,,,,
65,7,65,7,,0.041666666666666671,0.049898476712277338,True,65,1,65,9,,,,
65,8,65,8,,0.041666666666666671,0.02615443470745835,True,65,1,65,9,,,,
65,9,65,9,,0.041666666666666671,0.02615443470745828,True,65,1,65,9,,,,
65,10,65,10,,0.041666666666666671,0.041847095531933352,True,65,10,65,10,,,,
66,0,66,0,,0.014758333333333335,0.021795362256215287,True,66,0,66,0,,,,
66,1,66,1,              Exposure Class Requirements:,0.014758333333333335,0.10374592433958478,True,66,1,66,9,,,,
66,2,66,2,,0.014758333333333335,0.06015938453670739,True,66,1,66,9,,,,
66,3,66,3,,0.014758333333333335,0.047705688906404017,True,66,1,66,9,,,,
66,4,66,4,,0.014758333333333335,0.030966850693630685,True,66,1,66,9,,,,
66,5,66,5,,0.014758333333333335,0.030966850693630685,True,66,1,66,9,,,,
66,6,66,6,,0.014758333333333335,0.062770643297900025,True,66,1,66,9,,,,
66,7,66,7,,0.014758333333333335,0.049898476712277338,True,66,1,66,9,,,,
66,8,66,8,,0.014758333333333335,0.02615443470745835,True,66,1,66,9,,,,
66,9,66,9,,0.014758333333333335,0.02615443470745828,True,66,1,66,9,,,,
66,10,66,10,,0.014758333333333335,0.041847095531933352,True,66,10,66,10,,,,
67,0,67,0,,0.2166666666666667,0.021795362256215287,True,67,0,67,0,,,,
67,1,67,1,,0.2166666666666667,0.10374592433958478,True,67,1,67,1,,,,
67,2,67,2,"F0: Max w/cm: NA, f'c min=2.5ksi, A/C: NA*
F1: Max w/cm: 0.55, f'c min=3.5ksi, A/C: 5*
F2: Max w/cm: 0.45, f'c min=4.5ksi, A/C: 6*
F3: Max w/cm: 0.4, f'c min=5ksi, A/C: 6*
S0: Max w/cm: NA, f'c min=2.5ksi, Cement Type: IL or I/II
S1: Max w/cm: 0.5, f'c min=4ksi, Cement Type: IL or I/II
S2: Max w/cm: 0.45, f'c min=4.5ksi, Cement Type: IL or V
S3: Max w/cm: 0.45, f'c min=4.5ksi, Cement Type: IL or V**
W0/P0: Max w/cm: NA, f'c min=2.5ksi
W1/P1: Max w/cm: 0.5, f'c min=4ksi
C0: Max w/cm: NA, f'c min=2.5ksi
C1: Max w/cm: NA, f'c min=2.5ksi
C2: Max w/cm: 0.4, f'c min=5ksi
*Air content is based on 3/4"" aggregate see ACI Table 19.3.3.1
**Additional requirements needed, see ACI table 19.3.2.1",0.2166666666666667,0.06015938453670739,True,67,2,67,9,,,,
67,3,67,3,,0.2166666666666667,0.047705688906404017,True,67,2,67,9,,,,
67,4,67,4,,0.2166666666666667,0.030966850693630685,True,67,2,67,9,,,,
67,5,67,5,,0.2166666666666667,0.030966850693630685,True,67,2,67,9,,,,
67,6,67,6,,0.2166666666666667,0.062770643297900025,True,67,2,67,9,,,,
67,7,67,7,,0.2166666666666667,0.049898476712277338,True,67,2,67,9,,,,
67,8,67,8,,0.2166666666666667,0.02615443470745835,True,67,2,67,9,,,,
67,9,67,9,,0.2166666666666667,0.02615443470745828,True,67,2,67,9,,,,
67,10,67,10,,0.2166666666666667,0.041847095531933352,True,67,10,67,10,,,,
